entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,max_dd,passed,calmar
1.02,-0.01,0.97,0.7,0.2,1.0,0.0,10.1447,-19.1165,-48.869,True,0.2076
1.02,-0.01,0.97,0.7,0.3,0.0,1.0,10.9122,-26.5317,-61.5441,True,0.1773
1.02,-0.01,0.97,0.7,0.3,0.25,0.75,10.8475,-25.1836,-58.2425,True,0.1862
1.02,-0.01,0.97,0.7,0.3,0.5,0.5,10.7254,-23.8381,-54.878,True,0.1954
1.02,-0.01,0.97,0.7,0.3,0.75,0.25,10.5438,-22.501,-51.237,True,0.2058
1.02,-0.01,0.97,0.7,0.3,1.0,0.0,10.302,-21.1785,-47.3026,True,0.2178
1.02,-0.01,0.97,0.8,0.0,0.0,1.0,10.7271,-33.0382,-71.2088,True,0.1506
1.02,-0.01,0.97,0.8,0.0,0.25,0.75,10.6611,-30.4365,-67.0073,True,0.1591
1.02,-0.01,0.97,0.8,0.0,0.5,0.5,10.5142,-27.8173,-62.149,True,0.1692
1.02,-0.01,0.97,0.8,0.0,0.75,0.25,10.281,-25.184,-56.8482,True,0.1809
1.02,-0.01,0.97,0.8,0.0,1.0,0.0,9.9552,-22.5403,-51.8104,True,0.1921
1.02,-0.01,0.97,0.8,0.1,0.0,1.0,10.8628,-29.7062,-68.3054,True,0.159
1.02,-0.01,0.97,0.8,0.1,0.25,0.75,10.7906,-27.0723,-64.131,True,0.1683
1.02,-0.01,0.97,0.8,0.1,0.5,0.5,10.6458,-24.3966,-59.3407,True,0.1794
1.02,-0.01,0.97,0.8,0.1,0.75,0.25,10.4244,-21.68,-54.9904,True,0.1896
1.02,-0.01,0.97,0.8,0.1,1.0,0.0,10.122,-18.9222,-50.2956,True,0.2013
1.02,-0.01,0.97,0.8,0.2,0.0,1.0,10.9719,-26.387,-65.1515,True,0.1684
1.02,-0.01,0.97,0.8,0.2,0.25,0.75,10.9007,-23.7553,-61.0236,True,0.1786
1.02,-0.01,0.97,0.8,0.2,0.5,0.5,10.7637,-22.1864,-57.0656,True,0.1886
1.02,-0.01,0.97,0.8,0.2,0.75,0.25,10.5579,-20.6243,-53.0952,True,0.1988
1.02,-0.01,0.97,0.8,0.2,1.0,0.0,10.2812,-19.074,-48.7628,True,0.2108
1.02,-0.01,0.97,0.8,0.3,0.0,1.0,10.8953,-26.5357,-61.5824,True,0.1769
1.02,-0.01,0.97,0.8,0.3,0.25,0.75,10.8337,-25.1866,-58.2252,True,0.1861
1.02,-0.01,0.97,0.8,0.3,0.5,0.5,10.7155,-23.8397,-54.8584,True,0.1953
1.02,-0.01,0.97,0.8,0.3,0.75,0.25,10.536,-22.5011,-51.2158,True,0.2057
1.02,-0.01,0.97,0.8,0.3,1.0,0.0,10.2939,-21.1777,-47.2863,True,0.2177
1.02,-0.01,0.97,0.9,0.0,0.0,1.0,10.9085,-32.6758,-71.2283,True,0.1531
1.02,-0.01,0.97,0.9,0.0,0.25,0.75,10.834,-30.0868,-67.0282,True,0.1616
1.02,-0.01,0.97,0.9,0.0,0.5,0.5,10.6778,-27.4819,-62.1702,True,0.1718
1.02,-0.01,0.97,0.9,0.0,0.75,0.25,10.4345,-24.8649,-56.7231,True,0.184
1.02,-0.01,0.97,0.9,0.0,1.0,0.0,10.098,-22.2394,-52.1511,True,0.1936
1.02,-0.01,0.97,0.9,0.1,0.0,1.0,11.0281,-29.5326,-68.3678,True,0.1613
1.02,-0.01,0.97,0.9,0.1,0.25,0.75,10.9513,-26.902,-64.1904,True,0.1706
1.02,-0.01,0.97,0.9,0.1,0.5,0.5,10.8003,-24.2341,-59.413,True,0.1818
1.02,-0.01,0.97,0.9,0.1,0.75,0.25,10.571,-21.5277,-55.2297,True,0.1914
1.02,-0.01,0.97,0.9,0.1,1.0,0.0,10.2595,-18.7826,-50.6579,True,0.2025
1.02,-0.01,0.97,0.9,0.2,0.0,1.0,10.9562,-26.3004,-65.1796,True,0.1681
1.02,-0.01,0.97,0.9,0.2,0.25,0.75,10.8894,-23.7569,-61.0439,True,0.1784
1.02,-0.01,0.97,0.9,0.2,0.5,0.5,10.7556,-22.1873,-57.0524,True,0.1885
1.02,-0.01,0.97,0.9,0.2,0.75,0.25,10.5517,-20.6244,-53.0801,True,0.1988
1.02,-0.01,0.97,0.9,0.2,1.0,0.0,10.275,-19.0736,-48.7508,True,0.2108
1.02,-0.01,0.97,0.9,0.3,0.0,1.0,10.8928,-26.5357,-61.5824,True,0.1769
1.02,-0.01,0.97,0.9,0.3,0.25,0.75,10.8337,-25.1866,-58.2252,True,0.1861
1.02,-0.01,0.97,0.9,0.3,0.5,0.5,10.7155,-23.8397,-54.8584,True,0.1953
1.02,-0.01,0.97,0.9,0.3,0.75,0.25,10.536,-22.5011,-51.2158,True,0.2057
1.02,-0.01,0.97,0.9,0.3,1.0,0.0,10.2939,-21.1777,-47.2863,True,0.2177
1.02,-0.01,0.97,1.0,0.0,0.0,1.0,11.0806,-32.3121,-71.2539,True,0.1555
1.02,-0.01,0.97,1.0,0.0,0.25,0.75,10.9991,-29.7358,-67.055,True,0.164
1.02,-0.01,0.97,1.0,0.0,0.5,0.5,10.835,-27.1455,-62.1968,True,0.1742
1.02,-0.01,0.97,1.0,0.0,0.75,0.25,10.5829,-24.5448,-57.7337,True,0.1833
1.02,-0.01,0.97,1.0,0.0,1.0,0.0,10.2368,-21.9376,-53.1204,True,0.1927
1.02,-0.01,0.97,1.0,0.1,0.0,1.0,11.0188,-29.4739,-68.383,True,0.1611
1.02,-0.01,0.97,1.0,0.1,0.25,0.75,10.9446,-26.8528,-64.2015,True,0.1705
1.02,-0.01,0.97,1.0,0.1,0.5,0.5,10.7954,-24.1937,-59.4022,True,0.1817
1.02,-0.01,0.97,1.0,0.1,0.75,0.25,10.5674,-21.4973,-55.2145,True,0.1914
1.02,-0.01,0.97,1.0,0.1,1.0,0.0,10.2559,-18.7632,-50.647,True,0.2025
1.02,-0.01,0.97,1.0,0.2,0.0,1.0,10.9562,-26.3004,-65.1796,True,0.1681
1.02,-0.01,0.97,1.0,0.2,0.25,0.75,10.8894,-23.7569,-61.0439,True,0.1784
1.02,-0.01,0.97,1.0,0.2,0.5,0.5,10.7556,-22.1873,-57.0524,True,0.1885
1.02,-0.01,0.97,1.0,0.2,0.75,0.25,10.5517,-20.6244,-53.0801,True,0.1988
1.02,-0.01,0.97,1.0,0.2,1.0,0.0,10.275,-19.0736,-48.7508,True,0.2108
1.02,-0.01,0.97,1.0,0.3,0.0,1.0,10.8928,-26.5357,-61.5824,True,0.1769
1.02,-0.01,0.97,1.0,0.3,0.25,0.75,10.8337,-25.1866,-58.2252,True,0.1861
1.02,-0.01,0.97,1.0,0.3,0.5,0.5,10.7155,-23.8397,-54.8584,True,0.1953
1.02,-0.01,0.97,1.0,0.3,0.75,0.25,10.536,-22.5011,-51.2158,True,0.2057
1.02,-0.01,0.97,1.0,0.3,1.0,0.0,10.2939,-21.1777,-47.2863,True,0.2177
1.02,-0.01,0.99,0.1,0.0,0.0,1.0,7.4174,-31.7419,-74.2692,True,0.0999
1.02,-0.01,0.99,0.1,0.0,0.25,0.75,7.4316,-29.4486,-70.6681,True,0.1052
1.02,-0.01,0.99,0.1,0.0,0.5,0.5,7.3823,-26.9809,-66.4813,True,0.111
1.02,-0.01,0.99,0.1,0.0,0.75,0.25,7.2644,-24.3005,-61.5688,True,0.118
1.02,-0.01,0.99,0.1,0.0,1.0,0.0,7.0722,-21.3564,-55.7353,True,0.1269
1.02,-0.01,0.99,0.1,0.1,0.0,1.0,8.0567,-29.9706,-69.4352,True,0.116
1.02,-0.01,0.99,0.1,0.1,0.25,0.75,8.0553,-27.6026,-65.5568,True,0.1229
1.02,-0.01,0.99,0.1,0.1,0.5,0.5,8.0026,-25.0574,-61.06,True,0.1311
1.02,-0.01,0.99,0.1,0.1,0.75,0.25,7.8951,-22.3011,-55.807,True,0.1415
1.02,-0.01,0.99,0.1,0.1,1.0,0.0,7.7282,-19.2896,-49.6259,True,0.1557
1.02,-0.01,0.99,0.1,0.2,0.0,1.0,8.5874,-27.9536,-64.0292,True,0.1341
1.02,-0.01,0.99,0.1,0.2,0.25,0.75,8.5752,-25.5279,-59.9301,True,0.1431
1.02,-0.01,0.99,0.1,0.2,0.5,0.5,8.5209,-22.928,-55.1994,True,0.1544
1.02,-0.01,0.99,0.1,0.2,0.75,0.25,8.421,-20.1256,-49.7953,True,0.1691
1.02,-0.01,0.99,0.1,0.2,1.0,0.0,8.27,-17.0865,-44.0442,True,0.1878
1.02,-0.01,0.99,0.1,0.3,0.0,1.0,8.9938,-25.6413,-59.3491,True,0.1515
1.02,-0.01,0.99,0.1,0.3,0.25,0.75,8.978,-23.1494,-55.5157,True,0.1617
1.02,-0.01,0.99,0.1,0.3,0.5,0.5,8.9261,-20.4984,-51.1989,True,0.1743
1.02,-0.01,0.99,0.1,0.3,0.75,0.25,8.8359,-17.6794,-46.3326,True,0.1907
1.02,-0.01,0.99,0.1,0.3,1.0,0.0,8.7048,-16.8363,-41.7472,True,0.2085
1.02,-0.01,0.99,0.2,0.0,0.0,1.0,8.2219,-28.4527,-70.8985,True,0.116
1.02,-0.01,0.99,0.2,0.0,0.25,0.75,8.2248,-26.293,-67.1034,True,0.1226
1.02,-0.01,0.99,0.2,0.0,0.5,0.5,8.1551,-23.9649,-62.7107,True,0.13
1.02,-0.01,0.99,0.2,0.0,0.75,0.25,8.0069,-21.4301,-57.572,True,0.1391
1.02,-0.01,0.99,0.2,0.0,1.0,0.0,7.7731,-19.0126,-51.4759,True,0.151
1.02,-0.01,0.99,0.2,0.1,0.0,1.0,8.6009,-26.9928,-66.8742,True,0.1286
1.02,-0.01,0.99,0.2,0.1,0.25,0.75,8.5977,-24.7872,-62.9361,True,0.1366
1.02,-0.01,0.99,0.2,0.1,0.5,0.5,8.5335,-22.412,-58.3813,True,0.1462
1.02,-0.01,0.99,0.2,0.1,0.75,0.25,8.4036,-19.8326,-53.075,True,0.1583
1.02,-0.01,0.99,0.2,0.1,1.0,0.0,8.2026,-17.0043,-46.8353,True,0.1751
1.02,-0.01,0.99,0.2,0.2,0.0,1.0,8.8757,-25.3349,-62.1371,True,0.1428
1.02,-0.01,0.99,0.2,0.2,0.25,0.75,8.8765,-23.0934,-58.1107,True,0.1528
1.02,-0.01,0.99,0.2,0.2,0.5,0.5,8.8249,-20.6851,-53.4564,True,0.1651
1.02,-0.01,0.99,0.2,0.2,0.75,0.25,8.7172,-18.0808,-48.0577,True,0.1814
1.02,-0.01,0.99,0.2,0.2,1.0,0.0,8.5495,-15.6431,-43.4182,True,0.1969
1.02,-0.01,0.99,0.2,0.3,0.0,1.0,9.1698,-23.4595,-57.6418,True,0.1591
1.02,-0.01,0.99,0.2,0.3,0.25,0.75,9.1776,-21.2053,-53.8833,True,0.1703
1.02,-0.01,0.99,0.2,0.3,0.5,0.5,9.1399,-19.588,-49.6895,True,0.1839
1.02,-0.01,0.99,0.2,0.3,0.75,0.25,9.0544,-18.664,-46.3199,True,0.1955
1.02,-0.01,0.99,0.2,0.3,1.0,0.0,8.9187,-17.785,-42.8052,True,0.2084
1.02,-0.01,0.99,0.3,0.0,0.0,1.0,8.7441,-31.7861,-69.6324,True,0.1256
1.02,-0.01,0.99,0.3,0.0,0.25,0.75,8.7262,-29.2799,-65.7765,True,0.1327
1.02,-0.01,0.99,0.3,0.0,0.5,0.5,8.6324,-26.7506,-61.3217,True,0.1408
1.02,-0.01,0.99,0.3,0.0,0.75,0.25,8.4564,-24.2009,-56.1177,True,0.1507
1.02,-0.01,0.99,0.3,0.0,1.0,0.0,8.1908,-21.6336,-49.9481,True,0.164
1.02,-0.01,0.99,0.3,0.1,0.0,1.0,9.0665,-28.5458,-65.4411,True,0.1385
1.02,-0.01,0.99,0.3,0.1,0.25,0.75,9.0488,-25.9635,-61.4493,True,0.1473
1.02,-0.01,0.99,0.3,0.1,0.5,0.5,8.9651,-23.3345,-56.8411,True,0.1577
1.02,-0.01,0.99,0.3,0.1,0.75,0.25,8.8105,-20.6568,-51.4818,True,0.1711
1.02,-0.01,0.99,0.3,0.1,1.0,0.0,8.5793,-17.9311,-45.2058,True,0.1898
1.02,-0.01,0.99,0.3,0.2,0.0,1.0,9.2555,-25.2875,-61.3266,True,0.1509
1.02,-0.01,0.99,0.3,0.2,0.25,0.75,9.2391,-23.0081,-57.2806,True,0.1613
1.02,-0.01,0.99,0.3,0.2,0.5,0.5,9.1654,-20.5629,-52.6251,True,0.1742
1.02,-0.01,0.99,0.3,0.2,0.75,0.25,9.0306,-17.9231,-47.7789,True,0.189
1.02,-0.01,0.99,0.3,0.2,1.0,0.0,8.8313,-15.3452,-43.2507,True,0.2042
1.02,-0.01,0.99,0.3,0.3,0.0,1.0,9.4158,-23.309,-57.2948,True,0.1643
1.02,-0.01,0.99,0.3,0.3,0.25,0.75,9.4047,-21.0164,-53.5702,True,0.1756
1.02,-0.01,0.99,0.3,0.3,0.5,0.5,9.3452,-19.3067,-50.1287,True,0.1864
1.02,-0.01,0.99,0.3,0.3,0.75,0.25,9.2343,-18.3886,-46.3038,True,0.1994
1.02,-0.01,0.99,0.3,0.3,1.0,0.0,9.0696,-17.514,-42.0483,True,0.2157
1.02,-0.01,0.99,0.4,0.0,0.0,1.0,9.0189,-31.5602,-68.9984,True,0.1307
1.02,-0.01,0.99,0.4,0.0,0.25,0.75,8.9875,-29.0699,-65.1159,True,0.138
1.02,-0.01,0.99,0.4,0.0,0.5,0.5,8.8788,-26.5576,-60.6352,True,0.1464
1.02,-0.01,0.99,0.4,0.0,0.75,0.25,8.6863,-24.0259,-55.4054,True,0.1568
1.02,-0.01,0.99,0.4,0.0,1.0,0.0,8.4025,-21.4778,-49.2092,True,0.1708
1.02,-0.01,0.99,0.4,0.1,0.0,1.0,9.1752,-28.6157,-65.4164,True,0.1403
1.02,-0.01,0.99,0.4,0.1,0.25,0.75,9.1515,-26.0492,-61.4277,True,0.149
1.02,-0.01,0.99,0.4,0.1,0.5,0.5,9.0601,-23.4388,-56.8266,True,0.1594
1.02,-0.01,0.99,0.4,0.1,0.75,0.25,8.8962,-20.7839,-51.477,True,0.1728
1.02,-0.01,0.99,0.4,0.1,1.0,0.0,8.6544,-18.0829,-46.6073,True,0.1857
1.02,-0.01,0.99,0.4,0.2,0.0,1.0,9.3238,-25.4393,-61.5463,True,0.1515
1.02,-0.01,0.99,0.4,0.2,0.25,0.75,9.3064,-22.8207,-57.4968,True,0.1619
1.02,-0.01,0.99,0.4,0.2,0.5,0.5,9.2294,-20.1431,-53.1341,True,0.1737
1.02,-0.01,0.99,0.4,0.2,0.75,0.25,9.0893,-17.4805,-48.9769,True,0.1856
1.02,-0.01,0.99,0.4,0.2,1.0,0.0,8.8819,-15.0111,-44.41,True,0.2
1.02,-0.01,0.99,0.4,0.3,0.0,1.0,9.4164,-22.758,-58.2495,True,0.1617
1.02,-0.01,0.99,0.4,0.3,0.25,0.75,9.4074,-20.4994,-54.7555,True,0.1718
1.02,-0.01,0.99,0.4,0.3,0.5,0.5,9.3451,-19.1655,-51.238,True,0.1824
1.02,-0.01,0.99,0.4,0.3,0.75,0.25,9.2293,-18.2801,-47.3198,True,0.195
1.02,-0.01,0.99,0.4,0.3,1.0,0.0,9.0582,-17.4361,-42.953,True,0.2109
1.02,-0.01,0.99,0.5,0.0,0.0,1.0,9.1046,-31.5779,-69.005,True,0.1319
1.02,-0.01,0.99,0.5,0.0,0.25,0.75,9.073,-29.0906,-65.1141,True,0.1393
1.02,-0.01,0.99,0.5,0.0,0.5,0.5,8.9628,-26.582,-60.6242,True,0.1478
1.02,-0.01,0.99,0.5,0.0,0.75,0.25,8.7674,-24.0551,-55.3842,True,0.1583
1.02,-0.01,0.99,0.5,0.0,1.0,0.0,8.4795,-21.5128,-50.4107,True,0.1682
1.02,-0.01,0.99,0.5,0.1,0.0,1.0,9.1671,-28.9341,-65.6409,True,0.1397
1.02,-0.01,0.99,0.5,0.1,0.25,0.75,9.1472,-26.3592,-61.6436,True,0.1484
1.02,-0.01,0.99,0.5,0.1,0.5,0.5,9.0582,-23.7407,-57.3249,True,0.158
1.02,-0.01,0.99,0.5,0.1,0.75,0.25,8.8952,-21.0778,-52.9525,True,0.168
1.02,-0.01,0.99,0.5,0.1,1.0,0.0,8.6531,-18.3685,-48.1649,True,0.1797
1.02,-0.01,0.99,0.5,0.2,0.0,1.0,9.2264,-26.0093,-62.7591,True,0.147
1.02,-0.01,0.99,0.5,0.2,0.25,0.75,9.2183,-23.3633,-59.0599,True,0.1561
1.02,-0.01,0.99,0.5,0.2,0.5,0.5,9.1501,-20.6571,-55.0146,True,0.1663
1.02,-0.01,0.99,0.5,0.2,0.75,0.25,9.0184,-17.8884,-50.6016,True,0.1782
1.02,-0.01,0.99,0.5,0.2,1.0,0.0,8.8197,-15.086,-45.8036,True,0.1926
1.02,-0.01,0.99,0.5,0.3,0.0,1.0,9.285,-22.7477,-60.3051,True,0.154
1.02,-0.01,0.99,0.5,0.3,0.25,0.75,9.2883,-20.2424,-56.5605,True,0.1642
1.02,-0.01,0.99,0.5,0.3,0.5,0.5,9.2403,-19.3242,-52.4867,True,0.1761
1.02,-0.01,0.99,0.5,0.3,0.75,0.25,9.1385,-18.4379,-48.0726,True,0.1901
1.02,-0.01,0.99,0.5,0.3,1.0,0.0,8.9808,-17.59,-43.487,True,0.2065
1.02,-0.01,0.99,0.6,0.0,0.0,1.0,8.9691,-31.9554,-69.1653,True,0.1297
1.02,-0.01,0.99,0.6,0.0,0.25,0.75,8.9557,-29.4491,-65.2739,True,0.1372
1.02,-0.01,0.99,0.6,0.0,0.5,0.5,8.8623,-26.9199,-61.0371,True,0.1452
1.02,-0.01,0.99,0.6,0.0,0.75,0.25,8.6823,-24.3707,-56.7198,True,0.1531
1.02,-0.01,0.99,0.6,0.0,1.0,0.0,8.4081,-21.8045,-51.9502,True,0.1618
1.02,-0.01,0.99,0.6,0.1,0.0,1.0,9.0234,-29.379,-66.647,True,0.1354
1.02,-0.01,0.99,0.6,0.1,0.25,0.75,9.0223,-26.7838,-63.0236,True,0.1432
1.02,-0.01,0.99,0.6,0.1,0.5,0.5,8.9507,-24.1433,-59.0311,True,0.1516
1.02,-0.01,0.99,0.6,0.1,0.75,0.25,8.8037,-21.4565,-54.6367,True,0.1611
1.02,-0.01,0.99,0.6,0.1,1.0,0.0,8.5761,-18.7214,-49.807,True,0.1722
1.02,-0.01,0.99,0.6,0.2,0.0,1.0,9.0772,-26.5173,-64.5934,True,0.1405
1.02,-0.01,0.99,0.6,0.2,0.25,0.75,9.088,-23.8502,-60.8984,True,0.1492
1.02,-0.01,0.99,0.6,0.2,0.5,0.5,9.0375,-21.1208,-56.8417,True,0.159
1.02,-0.01,0.99,0.6,0.2,0.75,0.25,8.9222,-18.3266,-52.3988,True,0.1703
1.02,-0.01,0.99,0.6,0.2,1.0,0.0,8.7385,-15.4637,-47.5487,True,0.1838
1.02,-0.01,0.99,0.6,0.3,0.0,1.0,9.1429,-23.3201,-62.2839,True,0.1468
1.02,-0.01,0.99,0.6,0.3,0.25,0.75,9.1616,-20.6056,-58.5365,True,0.1565
1.02,-0.01,0.99,0.6,0.3,0.5,0.5,9.1298,-19.4949,-54.4428,True,0.1677
1.02,-0.01,0.99,0.6,0.3,0.75,0.25,9.0445,-18.6063,-49.9882,True,0.1809
1.02,-0.01,0.99,0.6,0.3,1.0,0.0,8.9034,-17.7528,-45.1658,True,0.1971
1.02,-0.01,0.99,0.7,0.0,0.0,1.0,8.8109,-32.342,-70.0371,True,0.1258
1.02,-0.01,0.99,0.7,0.0,0.25,0.75,8.8195,-29.8156,-66.5126,True,0.1326
1.02,-0.01,0.99,0.7,0.0,0.5,0.5,8.7462,-27.2646,-62.6055,True,0.1397
1.02,-0.01,0.99,0.7,0.0,0.75,0.25,8.5846,-24.6921,-58.2745,True,0.1473
1.02,-0.01,0.99,0.7,0.0,1.0,0.0,8.3267,-22.1011,-53.4734,True,0.1557
1.02,-0.01,0.99,0.7,0.1,0.0,1.0,8.8604,-29.8195,-68.3102,True,0.1297
1.02,-0.01,0.99,0.7,0.1,0.25,0.75,8.8812,-27.2046,-64.6993,True,0.1373
1.02,-0.01,0.99,0.7,0.1,0.5,0.5,8.8299,-24.5425,-60.7053,True,0.1455
1.02,-0.01,0.99,0.7,0.1,0.75,0.25,8.7015,-21.8323,-56.2927,True,0.1546
1.02,-0.01,0.99,0.7,0.1,1.0,0.0,8.4906,-19.0717,-51.4251,True,0.1651
1.02,-0.01,0.99,0.7,0.2,0.0,1.0,8.9125,-27.0126,-66.3777,True,0.1343
1.02,-0.01,0.99,0.7,0.2,0.25,0.75,8.9429,-24.3258,-62.6916,True,0.1426
1.02,-0.01,0.99,0.7,0.2,0.5,0.5,8.912,-21.5747,-58.6285,True,0.152
1.02,-0.01,0.99,0.7,0.2,0.75,0.25,8.8159,-18.7562,-54.1608,True,0.1628
1.02,-0.01,0.99,0.7,0.2,1.0,0.0,8.6505,-15.8666,-49.2641,True,0.1756
1.02,-0.01,0.99,0.7,0.3,0.0,1.0,8.9875,-23.8639,-64.2038,True,0.14
1.02,-0.01,0.99,0.7,0.3,0.25,0.75,9.0252,-21.1288,-60.4585,True,0.1493
1.02,-0.01,0.99,0.7,0.3,0.5,0.5,9.011,-19.7072,-56.3509,True,0.1599
1.02,-0.01,0.99,0.7,0.3,0.75,0.25,8.944,-18.8131,-51.8425,True,0.1725
1.02,-0.01,0.99,0.7,0.3,1.0,0.0,8.8362,-17.95,-46.8129,True,0.1888
1.02,-0.01,0.99,0.8,0.0,0.0,1.0,8.6324,-32.7318,-71.5592,True,0.1206
1.02,-0.01,0.99,0.8,0.0,0.25,0.75,8.6663,-30.1848,-68.0519,True,0.1273
1.02,-0.01,0.99,0.8,0.0,0.5,0.5,8.6162,-27.6118,-64.1492,True,0.1343
1.02,-0.01,0.99,0.8,0.0,0.75,0.25,8.4756,-25.0155,-59.8076,True,0.1417
1.02,-0.01,0.99,0.8,0.0,1.0,0.0,8.2366,-22.3993,-54.978,True,0.1498
1.02,-0.01,0.99,0.8,0.1,0.0,1.0,8.6777,-30.2563,-69.9347,True,0.1241
1.02,-0.01,0.99,0.8,0.1,0.25,0.75,8.7236,-27.622,-66.3396,True,0.1315
1.02,-0.01,0.99,0.8,0.1,0.5,0.5,8.6956,-24.9387,-62.3478,True,0.1395
1.02,-0.01,0.99,0.8,0.1,0.75,0.25,8.5885,-22.2053,-57.9209,True,0.1483
1.02,-0.01,0.99,0.8,0.1,1.0,0.0,8.3967,-19.4195,-53.0194,True,0.1584
1.02,-0.01,0.99,0.8,0.2,0.0,1.0,8.7463,-27.4926,-68.1167,True,0.1284
1.02,-0.01,0.99,0.8,0.2,0.25,0.75,8.7986,-24.7873,-64.443,True,0.1365
1.02,-0.01,0.99,0.8,0.2,0.5,0.5,8.7885,-22.0163,-60.3783,True,0.1456
1.02,-0.01,0.99,0.8,0.2,0.75,0.25,8.7114,-19.1851,-55.8867,True,0.1559
1.02,-0.01,0.99,0.8,0.2,1.0,0.0,8.5779,-16.2877,-50.8369,True,0.1687
1.02,-0.01,0.99,0.8,0.3,0.0,1.0,8.987,-24.5945,-65.2527,True,0.1377
1.02,-0.01,0.99,0.8,0.3,0.25,0.75,9.0488,-21.7831,-61.4396,True,0.1473
1.02,-0.01,0.99,0.8,0.3,0.5,0.5,9.0505,-19.8078,-57.1897,True,0.1583
1.02,-0.01,0.99,0.8,0.3,0.75,0.25,8.9942,-18.8891,-52.4979,True,0.1713
1.02,-0.01,0.99,0.8,0.3,1.0,0.0,8.8793,-18.0011,-47.3015,True,0.1877
1.02,-0.01,0.99,0.9,0.0,0.0,1.0,8.4333,-33.1248,-73.0508,True,0.1154
1.02,-0.01,0.99,0.9,0.0,0.25,0.75,8.4958,-30.5569,-69.5633,True,0.1221
1.02,-0.01,0.99,0.9,0.0,0.5,0.5,8.4721,-27.9613,-65.668,True,0.129
1.02,-0.01,0.99,0.9,0.0,0.75,0.25,8.3553,-25.341,-61.3187,True,0.1363
1.02,-0.01,0.99,0.9,0.0,1.0,0.0,8.1375,-22.6992,-56.4637,True,0.1441
1.02,-0.01,0.99,0.9,0.1,0.0,1.0,8.4891,-30.6885,-71.523,True,0.1187
1.02,-0.01,0.99,0.9,0.1,0.25,0.75,8.5604,-28.0352,-67.9467,True,0.126
1.02,-0.01,0.99,0.9,0.1,0.5,0.5,8.5566,-25.3313,-63.9606,True,0.1338
1.02,-0.01,0.99,0.9,0.1,0.75,0.25,8.4717,-22.5793,-59.5253,True,0.1423
1.02,-0.01,0.99,0.9,0.1,1.0,0.0,8.3093,-19.7777,-54.5336,True,0.1524
1.02,-0.01,0.99,0.9,0.2,0.0,1.0,8.7443,-27.9452,-68.887,True,0.1269
1.02,-0.01,0.99,0.9,0.2,0.25,0.75,8.8113,-25.1871,-65.139,True,0.1353
1.02,-0.01,0.99,0.9,0.2,0.5,0.5,8.8155,-22.3569,-60.9508,True,0.1446
1.02,-0.01,0.99,0.9,0.2,0.75,0.25,8.7507,-19.4502,-56.2959,True,0.1554
1.02,-0.01,0.99,0.9,0.2,1.0,0.0,8.6123,-16.4632,-51.1447,True,0.1684
1.02,-0.01,0.99,0.9,0.3,0.0,1.0,8.9879,-24.5722,-65.4201,True,0.1374
1.02,-0.01,0.99,0.9,0.3,0.25,0.75,9.0447,-21.7604,-61.5418,True,0.147
1.02,-0.01,0.99,0.9,0.3,0.5,0.5,9.0482,-19.8078,-57.2413,True,0.1581
1.02,-0.01,0.99,0.9,0.3,0.75,0.25,8.9942,-18.8891,-52.4979,True,0.1713
1.02,-0.01,0.99,0.9,0.3,1.0,0.0,8.8793,-18.0011,-47.3015,True,0.1877
1.02,-0.01,0.99,1.0,0.0,0.0,1.0,8.2131,-33.521,-74.5114,True,0.1102
1.02,-0.01,0.99,1.0,0.0,0.25,0.75,8.3079,-30.9318,-71.0465,True,0.1169
1.02,-0.01,0.99,1.0,0.0,0.5,0.5,8.3137,-28.3133,-67.1614,True,0.1238
1.02,-0.01,0.99,1.0,0.0,0.75,0.25,8.2235,-25.6685,-62.8076,True,0.1309
1.02,-0.01,0.99,1.0,0.0,1.0,0.0,8.0295,-23.0008,-57.9304,True,0.1386
1.02,-0.01,0.99,1.0,0.1,0.0,1.0,8.4854,-30.9027,-71.8949,True,0.118
1.02,-0.01,0.99,1.0,0.1,0.25,0.75,8.5662,-28.2231,-68.2801,True,0.1255
1.02,-0.01,0.99,1.0,0.1,0.5,0.5,8.5711,-25.4897,-64.2344,True,0.1334
1.02,-0.01,0.99,1.0,0.1,0.75,0.25,8.4943,-22.7012,-59.7144,True,0.1422
1.02,-0.01,0.99,1.0,0.1,1.0,0.0,8.3297,-19.8556,-54.6754,True,0.1523
1.02,-0.01,0.99,1.0,0.2,0.0,1.0,8.7432,-27.9435,-68.8948,True,0.1269
1.02,-0.01,0.99,1.0,0.2,0.25,0.75,8.8113,-25.1871,-65.139,True,0.1353
1.02,-0.01,0.99,1.0,0.2,0.5,0.5,8.8155,-22.3569,-60.9508,True,0.1446
1.02,-0.01,0.99,1.0,0.2,0.75,0.25,8.7507,-19.4502,-56.2959,True,0.1554
1.02,-0.01,0.99,1.0,0.2,1.0,0.0,8.6123,-16.4632,-51.1447,True,0.1684
1.02,-0.01,0.99,1.0,0.3,0.0,1.0,8.9879,-24.5722,-65.4201,True,0.1374
1.02,-0.01,0.99,1.0,0.3,0.25,0.75,9.0447,-21.7604,-61.5418,True,0.147
1.02,-0.01,0.99,1.0,0.3,0.5,0.5,9.0482,-19.8078,-57.2413,True,0.1581
