entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,passed
1.01,0.005,1.01,0.1,0.1,0.5,0.5,4.83,-14.37,True
1.01,0.005,1.01,0.1,0.1,0.75,0.25,4.71,-13.3,True
1.01,0.005,1.01,0.1,0.1,1.0,0.0,4.59,-12.53,True
1.01,0.005,1.01,0.1,0.2,0.0,1.0,6.25,-16.86,True
1.01,0.005,1.01,0.1,0.2,0.25,0.75,6.18,-16.22,True
1.01,0.005,1.01,0.1,0.2,0.5,0.5,6.1,-15.59,True
1.01,0.005,1.01,0.1,0.2,0.75,0.25,6.01,-14.98,True
1.01,0.005,1.01,0.1,0.2,1.0,0.0,5.91,-14.4,True
1.01,0.005,1.01,0.1,0.3,0.0,1.0,7.24,-17.56,True
1.01,0.005,1.01,0.1,0.3,0.25,0.75,7.18,-17.04,True
1.01,0.005,1.01,0.1,0.3,0.5,0.5,7.11,-16.55,True
1.01,0.005,1.01,0.1,0.3,0.75,0.25,7.03,-16.07,True
1.01,0.005,1.01,0.1,0.3,1.0,0.0,6.94,-15.63,True
1.01,0.005,1.01,0.2,0.0,0.0,1.0,4.54,-24.38,True
1.01,0.005,1.01,0.2,0.0,0.25,0.75,4.35,-22.54,True
1.01,0.005,1.01,0.2,0.0,0.5,0.5,4.14,-20.66,True
1.01,0.005,1.01,0.2,0.0,0.75,0.25,3.9,-18.74,True
1.01,0.005,1.01,0.2,0.0,1.0,0.0,3.65,-16.77,True
1.01,0.005,1.01,0.2,0.1,0.0,1.0,6.04,-22.75,True
1.01,0.005,1.01,0.2,0.1,0.25,0.75,5.88,-21.07,True
1.01,0.005,1.01,0.2,0.1,0.5,0.5,5.71,-19.36,True
